Event count,COPLNT_YR,COPLNT_MON,COPLNT_DAY,COPLNT_1R_DT,COPLNT_1R_TM,Crime type,age,race,sex,Zone,Latitude,Longitude,BORO_N0,PRE0_TYP_DESC,KY_CD,PD_CD
1,2013,1,3,01/03/2013,7,7,3,2,0,4,40.75002197,-73.99133946,MANHATTAN,HOTEL/MOTEL,113,729
1,2013,1,3,01/03/2013,4,7,2,3,0,4,40.7525308,-73.99322319,MANHATTAN,HOTEL/MOTEL,358,705
1,2013,1,3,01/03/2013,6,4,2,3,1,5,40.7239599,-73.98506537,MANHATTAN,SMALL MERCHANT,341,343
1,2013,1,3,01/03/2013,5,4,2,3,0,6,40.68735857,-73.98591731,BROOKLYN,STORAGE FACILITY,341,349
1,2013,1,3,01/03/2013,6,2,2,1,1,6,40.69137629,-73.98152077,BROOKLYN,,578,638
1,2013,1,3,01/03/2013,5,8,3,3,1,2,40.81756137,-73.92786058,BRONX,,361,639
1,2013,1,3,01/03/2013,5,9,1,3,1,1,40.85402741,-73.92752823,MANHATTAN,RESIDENCE - APT. HOUSE,678,633
3,2013,1,4,01/04/2013,5,4,3,1,0,4,40.76449662,-73.95996716,MANHATTAN,PARKING LOT/GARAGE (PRIVATE),109,438
1,2013,1,4,01/04/2013,6,4,3,1,1,5,40.74054946,-73.98720158,MANHATTAN,FAST FOOD,341,338
2,2013,1,4,01/04/2013,5,4,2,1,1,6,40.68978705,-73.98138418,BROOKLYN,FAST FOOD,109,438
1,2013,1,4,01/04/2013,7,4,2,2,1,4,40.77498199,-73.9538627,MANHATTAN,CHAIN STORE,109,405
1,2013,1,4,01/04/2013,4,4,3,3,0,2,40.81809841,-73.94628917,MANHATTAN,STREET,109,405
1,2013,1,4,01/04/2013,5,8,3,1,1,2,40.83610528,-73.93838202,MANHATTAN,RESIDENCE - APT. HOUSE,361,639
1,2013,1,4,01/04/2013,6,4,1,1,1,3,40.7949806,-73.97254969,MANHATTAN,FOOD SUPERMARKET,105,377
1,2013,1,4,01/04/2013,4,2,2,1,0,4,40.75671786,-73.98063996,MANHATTAN,BAR/NIGHT CLUB,578,638
1,2013,1,4,01/04/2013,7,2,1,1,1,2,40.8399082,-73.93608359,MANHATTAN,RESIDENCE - APT. HOUSE,104,157
3,2013,1,4,01/04/2013,7,4,2,1,1,5,40.74405511,-74.0049636,MANHATTAN,RESIDENCE - APT. HOUSE,109,438
2,2013,1,4,01/04/2013,4,4,2,1,0,4,40.75865397,-73.9626815,MANHATTAN,RESIDENCE - APT. HOUSE,109,405
1,2013,1,4,01/04/2013,8,8,3,1,1,5,40.72152075,-73.99758074,MANHATTAN,RESTAURANT/DINER,351,259
1,2013,1,4,01/04/2013,7,3,1,3,0,6,40.68345291,-73.98721253,BROOKLYN,RESIDENCE - PUBLIC HOUSING,344,101
1,2013,1,4,01/04/2013,6,2,2,1,1,2,40.81968114,-73.94423213,MANHATTAN,STREET,578,638
1,2013,1,4,01/04/2013,6,4,3,3,0,4,40.7597468,-73.97422467,MANHATTAN,STREET,341,303
1,2013,1,4,01/04/2013,5,8,2,1,1,5,40.71532752,-74.01577609,MANHATTAN,RESIDENCE - APT. HOUSE,361,639
1,2013,1,4,01/04/2013,5,8,3,3,0,3,40.81273051,-73.95447234,MANHATTAN,HOSPITAL,361,639
1,2013,1,4,01/04/2013,6,7,2,1,1,2,40.84687359,-73.93992263,MANHATTAN,RESIDENCE - APT. HOUSE,112,739
1,2013,1,4,01/04/2013,5,9,3,3,1,6,40.68261982,-73.97785639,BROOKLYN,RESIDENCE-HOUSE,126,198
1,2013,1,4,01/04/2013,8,2,3,1,1,2,40.82430453,-73.92267557,BRONX,RESIDENCE - APT. HOUSE,578,638
1,2013,1,4,01/04/2013,6,2,3,3,1,3,40.80708541,-73.94383088,MANHATTAN,RESIDENCE - APT. HOUSE,578,638
1,2013,1,4,01/04/2013,6,4,3,3,1,5,40.74344838,-73.97376183,MANHATTAN,HOSPITAL,109,438
1,2013,1,4,01/04/2013,5,2,1,3,0,4,40.77227332,-73.98811612,MANHATTAN,PUBLIC SCHOOL,578,638
2,2013,1,4,01/04/2013,8,8,2,3,1,3,40.79460426,-73.94781415,MANHATTAN,RESIDENCE - PUBLIC HOUSING,351,259
1,2013,1,4,01/04/2013,7,4,3,2,0,1,40.8685856,-73.92373769,MANHATTAN,STREET,341,321
1,2013,1,4,01/04/2013,5,8,3,1,1,5,40.74415117,-73.97436784,MANHATTAN,RESIDENCE - APT. HOUSE,361,639
1,2013,1,4,01/04/2013,3,4,2,2,0,6,40.70537309,-74.00767299,MANHATTAN,CHAIN STORE,341,333
2,2013,1,4,01/04/2013,1,4,2,1,1,5,40.72754003,-73.99940975,MANHATTAN,BAR/NIGHT CLUB,109,438
2,2013,1,4,01/04/2013,6,4,2,3,1,2,40.81638224,-73.93929625,MANHATTAN,CANDY STORE,341,338
1,2013,1,4,01/04/2013,6,2,1,3,0,6,40.71135117,-73.99208033,MANHATTAN,RESIDENCE - PUBLIC HOUSING,578,638
1,2013,1,4,01/04/2013,6,4,1,1,0,2,40.84109492,-73.93792925,MANHATTAN,STREET,341,301
1,2013,1,4,01/04/2013,5,4,2,1,0,6,40.68809976,-73.98678616,BROOKLYN,CLOTHING/BOUTIQUE,341,333
1,2013,1,4,01/04/2013,4,4,2,1,1,4,40.78119824,-73.9596177,MANHATTAN,BANK,109,438
1,2013,1,4,01/04/2013,2,8,2,3,1,2,40.82061401,-73.9435521,MANHATTAN,RESIDENCE - PUBLIC HOUSING,359,749
1,2013,1,4,01/04/2013,2,4,2,2,0,4,40.75626621,-73.99050125,MANHATTAN,BUS TERMINAL,109,439
1,2013,1,4,01/04/2013,8,8,2,1,1,4,40.77669456,-73.96087692,MANHATTAN,RESIDENCE - APT. HOUSE,361,639
3,2013,1,4,01/04/2013,7,4,2,1,0,3,40.7876939,-73.97501915,MANHATTAN,RESIDENCE - APT. HOUSE,341,313
2,2013,1,4,01/04/2013,5,4,3,1,1,4,40.74943967,-73.98692557,MANHATTAN,CLOTHING/BOUTIQUE,109,419
1,2013,1,4,01/04/2013,4,4,3,1,1,6,40.68380918,-73.98297591,BROOKLYN,RESIDENCE - APT. HOUSE,341,338
1,2013,1,4,01/04/2013,2,2,1,1,1,5,40.7426993,-73.99865538,MANHATTAN,RESIDENCE - APT. HOUSE,104,157
1,2013,1,4,01/04/2013,1,4,3,1,1,3,40.79455237,-73.96259276,MANHATTAN,RESIDENCE - APT. HOUSE,109,405
2,2013,1,4,01/04/2013,7,4,2,1,1,4,40.74876701,-73.98531966,MANHATTAN,CLOTHING/BOUTIQUE,341,338
2,2013,1,4,01/04/2013,7,4,2,1,0,5,40.73563969,-74.00503153,MANHATTAN,CLOTHING/BOUTIQUE,109,407
1,2013,1,4,01/04/2013,6,3,1,3,1,3,40.80677264,-73.95005865,MANHATTAN,RESIDENCE - APT. HOUSE,106,109
1,2013,1,4,01/04/2013,6,4,3,1,0,6,40.71024404,-74.01700849,MANHATTAN,RESIDENCE - APT. HOUSE,109,403
1,2013,1,4,01/04/2013,5,4,1,2,0,5,40.74285848,-74.00212341,MANHATTAN,PUBLIC SCHOOL,341,338
2,2013,1,4,01/04/2013,5,8,2,1,0,4,40.76263677,-73.97316587,MANHATTAN,OTHER,361,639
1,2013,1,4,01/04/2013,5,6,2,3,0,2,40.83684728,-73.9456922,MANHATTAN,STREET,235,569
1,2013,1,4,01/04/2013,5,8,2,1,0,6,40.7093305,-74.01348786,MANHATTAN,STREET,361,639
2,2013,1,4,01/04/2013,5,4,2,1,1,5,40.74699161,-73.95516327,QUEENS,CONSTRUCTION SITE,341,339
1,2013,1,4,01/04/2013,5,8,2,1,1,3,40.79708858,-73.94274858,MANHATTAN,RESIDENCE - PUBLIC HOUSING,361,639
1,2013,1,4,01/04/2013,3,4,3,1,1,3,40.78391606,-73.94733504,MANHATTAN,RESIDENCE - APT. HOUSE,341,338
1,2013,1,4,01/04/2013,8,5,3,1,0,5,40.72595355,-74.00124977,MANHATTAN,RESIDENCE-HOUSE,114,263
2,2013,1,4,01/04/2013,8,4,2,1,0,4,40.77931023,-73.98326924,MANHATTAN,RESIDENCE - APT. HOUSE,341,338
1,2013,1,4,01/04/2013,8,8,2,1,0,3,40.81463174,-73.94610772,MANHATTAN,RESIDENCE - APT. HOUSE,351,259
3,2013,1,4,01/04/2013,7,4,3,3,1,3,40.81054022,-73.94797867,MANHATTAN,STREET,341,338
1,2013,1,4,01/04/2013,6,4,3,1,0,5,40.74057995,-73.99029418,MANHATTAN,BANK,341,338
2,2013,1,4,01/04/2013,6,8,3,3,1,3,40.80056181,-73.95819731,MANHATTAN,TRANSIT - NYC SUBWAY,351,259
1,2013,1,4,01/04/2013,6,4,3,1,1,2,40.81981776,-73.95543576,MANHATTAN,RESIDENCE - APT. HOUSE,341,338
3,2013,1,4,01/04/2013,6,4,2,1,1,4,40.75817684,-73.97438049,MANHATTAN,CONSTRUCTION SITE,107,214
1,2013,1,4,01/04/2013,6,4,3,2,1,6,40.7010164,-73.98479641,BROOKLYN,RESIDENCE - PUBLIC HOUSING,105,384
3,2013,1,4,01/04/2013,5,4,2,1,1,4,40.77732844,-73.96041438,MANHATTAN,PUBLIC SCHOOL,341,338
1,2013,1,4,01/04/2013,5,4,1,3,1,4,40.77732844,-73.96041438,MANHATTAN,PUBLIC SCHOOL,341,338
1,2013,1,4,01/04/2013,4,4,1,1,1,3,40.80134878,-73.93815775,MANHATTAN,PARKING LOT/GARAGE (PRIVATE),341,338
1,2013,1,4,01/04/2013,3,2,1,1,1,4,40.76469267,-73.9917888,MANHATTAN,STREET,578,637
1,2013,1,4,01/04/2013,3,4,2,1,0,1,40.85021949,-73.93033731,MANHATTAN,RESIDENCE - APT. HOUSE,107,221
1,2013,1,4,01/04/2013,3,8,2,3,1,2,40.8313939,-73.93571596,MANHATTAN,RESIDENCE - PUBLIC HOUSING,361,639
2,2013,1,4,01/04/2013,8,4,1,1,1,5,40.72598064,-73.99080141,MANHATTAN,BAR/NIGHT CLUB,109,438
1,2013,1,4,01/04/2013,8,2,2,3,1,3,40.81464181,-73.944193,MANHATTAN,RESTAURANT/DINER,578,637
2,2013,1,4,01/04/2013,8,4,2,3,0,4,40.749992,-73.99507134,MANHATTAN,BAR/NIGHT CLUB,341,338
1,2013,1,4,01/04/2013,8,4,2,3,0,6,40.69438208,-73.98329055,BROOKLYN,RESIDENCE - APT. HOUSE,109,438
3,2013,1,4,01/04/2013,7,4,3,3,0,2,40.83918903,-73.94114026,MANHATTAN,HOSPITAL,341,338
1,2013,1,4,01/04/2013,7,4,1,1,1,2,40.82494952,-73.94691595,MANHATTAN,STREET,341,339
1,2013,1,4,01/04/2013,6,8,2,3,1,3,40.80456023,-73.94968826,MANHATTAN,STREET,351,254
1,2013,1,4,01/04/2013,5,2,1,3,1,2,40.82445866,-73.93690056,MANHATTAN,STREET,578,638
1,2013,1,4,01/04/2013,5,8,2,3,1,5,40.72742782,-73.97640915,MANHATTAN,RESIDENCE - PUBLIC HOUSING,361,639
1,2013,1,4,01/04/2013,4,8,2,1,1,4,40.77669456,-73.96087692,MANHATTAN,RESIDENCE - APT. HOUSE,361,639
1,2013,1,4,01/04/2013,4,2,3,3,1,3,40.80708541,-73.94383088,MANHATTAN,OTHER,578,637
1,2013,1,4,01/04/2013,8,3,1,1,0,3,40.81411316,-73.94085537,MANHATTAN,TRANSIT - NYC SUBWAY,236,782
1,2013,1,4,01/04/2013,8,4,2,1,0,4,40.76039969,-73.98934555,MANHATTAN,BAR/NIGHT CLUB,341,338
1,2013,1,4,01/04/2013,8,8,3,1,0,6,40.68180991,-73.97681107,BROOKLYN,BAR/NIGHT CLUB,348,916
1,2013,1,4,01/04/2013,8,7,2,3,1,2,40.82556421,-73.92666676,BRONX,GROCERY/BODEGA,113,729
1,2013,1,4,01/04/2013,8,8,2,2,0,2,40.82525899,-73.92579269,BRONX,GROCERY/BODEGA,345,683
1,2013,1,4,01/04/2013,8,3,2,2,0,3,40.78882119,-73.94221039,MANHATTAN,RESIDENCE - APT. HOUSE,106,109
1,2013,1,4,01/04/2013,8,4,3,1,0,4,40.74943967,-73.98692557,MANHATTAN,CLOTHING/BOUTIQUE,341,333
1,2013,1,4,01/04/2013,8,8,1,3,1,6,40.68406075,-73.97745929,BROOKLYN,TRANSIT - NYC SUBWAY,359,750
1,2013,1,4,01/04/2013,8,4,3,2,1,5,40.71891958,-73.95871388,BROOKLYN,STREET,341,321
2,2013,1,4,01/04/2013,8,4,2,3,1,5,40.71996387,-73.98794868,MANHATTAN,RESTAURANT/DINER,341,338
2,2013,1,4,01/04/2013,8,3,3,1,0,3,40.80025258,-73.94140946,MANHATTAN,RESIDENCE - APT. HOUSE,344,101
1,2013,1,4,01/04/2013,8,4,1,1,1,4,40.77754207,-73.95199422,MANHATTAN,BAR/NIGHT CLUB,341,338
1,2013,1,4,01/04/2013,8,8,2,2,1,2,40.82556421,-73.92666676,BRONX,GROCERY/BODEGA,345,683
1,2013,1,4,01/04/2013,8,4,2,1,1,5,40.71802118,-73.99751954,MANHATTAN,RESIDENCE - APT. HOUSE,107,221
1,2013,1,4,01/04/2013,8,8,1,1,1,6,40.7087741,-73.99853343,MANHATTAN,RESIDENCE - PUBLIC HOUSING,361,639
1,2013,1,4,01/04/2013,8,9,3,1,1,4,40.7548175,-73.94401933,QUEENS,STREET,126,760
1,2013,1,4,01/04/2013,8,4,2,1,0,3,40.80177933,-73.96288127,MANHATTAN,STREET,341,321
1,2013,1,4,01/04/2013,8,4,3,1,1,5,40.7251905,-73.99812178,MANHATTAN,RESTAURANT/DINER,341,338
1,2013,1,4,01/04/2013,8,2,3,3,1,2,40.82430453,-73.92267557,BRONX,RESIDENCE - APT. HOUSE,578,638
1,2013,1,4,01/04/2013,8,3,3,1,1,6,40.71135117,-73.99208033,MANHATTAN,RESIDENCE - PUBLIC HOUSING,236,782
2,2013,1,4,01/04/2013,8,4,3,1,0,5,40.72039542,-74.00104403,MANHATTAN,BOOK/CARD,107,213
1,2013,1,4,01/04/2013,8,4,2,2,1,5,40.74497112,-73.98604588,MANHATTAN,STREET,341,321
1,2013,1,4,01/04/2013,8,4,1,2,0,5,40.74296418,-73.98223182,MANHATTAN,STREET,109,421
1,2013,1,4,01/04/2013,7,2,2,3,1,2,40.8399082,-73.93608359,MANHATTAN,PARK/PLAYGROUND,104,157
2,2013,1,4,01/04/2013,7,8,2,1,1,3,40.80012963,-73.93240155,MANHATTAN,RESIDENCE - PUBLIC HOUSING,361,639
2,2013,1,4,01/04/2013,7,3,2,3,1,3,40.80264049,-73.94707461,MANHATTAN,RESIDENCE-HOUSE,106,105
2,2013,1,4,01/04/2013,7,4,2,3,0,5,40.72498721,-73.99323681,MANHATTAN,STREET,109,421
1,2013,1,4,01/04/2013,7,8,3,3,1,5,40.74430732,-73.99021785,MANHATTAN,PUBLIC BUILDING,361,639
1,2013,1,4,01/04/2013,7,8,2,1,0,4,40.76400671,-73.99600527,MANHATTAN,STREET,121,267
1,2013,1,4,01/04/2013,7,4,3,1,1,1,40.86812805,-73.92497835,MANHATTAN,STREET,341,321
2,2013,1,4,01/04/2013,7,8,3,1,1,6,40.68571385,-73.98168098,BROOKLYN,CLOTHING/BOUTIQUE,351,259
1,2013,1,4,01/04/2013,7,8,3,1,0,6,40.70923938,-74.01750238,MANHATTAN,BEAUTY & NAIL SALON,361,639
1,2013,1,4,01/04/2013,7,8,2,3,1,2,40.82655623,-73.93801869,MANHATTAN,RESIDENCE - PUBLIC HOUSING,361,639
1,2013,1,4,01/04/2013,7,8,1,3,0,6,40.71135117,-73.99208033,MANHATTAN,RESIDENCE - PUBLIC HOUSING,361,639
1,2013,1,4,01/04/2013,6,4,3,1,0,3,40.8010626,-73.97122522,MANHATTAN,STREET,341,321
1,2013,1,4,01/04/2013,6,8,2,1,0,1,40.8663577,-73.92929723,MANHATTAN,STREET,351,254
1,2013,1,4,01/04/2013,6,2,2,3,1,2,40.81806387,-73.95541165,MANHATTAN,RESIDENCE - PUBLIC HOUSING,578,638
1,2013,1,4,01/04/2013,5,8,3,3,1,1,40.87061049,-73.91489857,MANHATTAN,GAS STATION,351,254
1,2013,1,4,01/04/2013,5,8,3,1,1,1,40.87061049,-73.91489857,MANHATTAN,GAS STATION,351,254
1,2013,1,4,01/04/2013,5,2,3,1,1,5,40.74430732,-73.99021785,MANHATTAN,OTHER,578,637
3,2013,1,4,01/04/2013,5,4,3,1,1,3,40.79657114,-73.96718569,MANHATTAN,STREET,341,321
1,2013,1,4,01/04/2013,5,2,2,1,0,3,40.79152941,-73.94059374,MANHATTAN,RESIDENCE - APT. HOUSE,578,638
2,2013,1,4,01/04/2013,5,4,2,1,0,3,40.79301864,-73.97484741,MANHATTAN,RESIDENCE - APT. HOUSE,341,338
1,2013,1,4,01/04/2013,4,3,3,2,0,4,40.75081749,-73.97148874,MANHATTAN,RESTAURANT/DINER,106,109
3,2013,1,4,01/04/2013,4,4,3,1,1,4,40.77206182,-73.96199885,MANHATTAN,RESIDENCE - APT. HOUSE,109,438
1,2013,1,4,01/04/2013,3,2,1,3,0,3,40.79465929,-73.97178778,MANHATTAN,TRANSIT - NYC SUBWAY,578,638
1,2013,1,4,01/04/2013,1,9,2,1,1,2,40.83321704,-73.92755452,BRONX,STREET,126,117
1,2013,1,4,01/04/2013,1,8,3,1,1,3,40.79746752,-73.93287016,MANHATTAN,STREET,351,258
1,2013,1,4,01/04/2013,8,7,3,2,1,4,40.76717676,-73.96380668,MANHATTAN,STREET,358,705
1,2013,1,4,01/04/2013,8,2,3,1,1,5,40.72924273,-73.97969543,MANHATTAN,RESIDENCE - APT. HOUSE,578,637
1,2013,1,4,01/04/2013,8,4,2,3,0,5,40.74563069,-73.99824751,MANHATTAN,DRUG STORE,341,333
1,2013,1,4,01/04/2013,8,6,2,2,0,2,40.82875219,-73.93837438,MANHATTAN,GROCERY/BODEGA,235,508
1,2013,1,4,01/04/2013,8,4,3,1,0,2,40.83221591,-73.94943608,MANHATTAN,STREET,110,451
1,2013,1,4,01/04/2013,8,3,2,1,0,3,40.81426765,-73.94818529,MANHATTAN,STREET,118,793
1,2013,1,4,01/04/2013,8,2,2,3,0,5,40.73635599,-73.99336917,MANHATTAN,STREET,578,637
1,2013,1,4,01/04/2013,8,4,2,2,1,4,40.77700184,-73.98281489,MANHATTAN,CHAIN STORE,341,333
1,2013,1,4,01/04/2013,8,4,2,1,0,6,40.68902742,-73.98615855,BROOKLYN,TRANSIT - NYC SUBWAY,109,419
1,2013,1,4,01/04/2013,8,2,2,3,0,3,40.79644422,-73.96491762,MANHATTAN,RESIDENCE - PUBLIC HOUSING,578,638
1,2013,1,4,01/04/2013,8,7,2,1,0,3,40.78447207,-73.97736753,MANHATTAN,PUBLIC BUILDING,112,489
1,2013,1,4,01/04/2013,8,3,2,3,0,6,40.70981957,-73.99177392,MANHATTAN,STREET,236,782
1,2013,1,4,01/04/2013,8,8,2,1,1,5,40.73137039,-73.98256326,MANHATTAN,STREET,351,258
1,2013,1,4,01/04/2013,8,9,2,3,1,1,40.86208594,-73.92341615,MANHATTAN,RESIDENCE - APT. HOUSE,126,198
1,2013,1,4,01/04/2013,8,8,3,1,0,2,40.82969208,-73.94065362,MANHATTAN,RESIDENCE - APT. HOUSE,361,639
1,2013,1,4,01/04/2013,8,8,2,3,0,5,40.7317148,-74.00095761,MANHATTAN,TRANSIT - NYC SUBWAY,359,750
1,2013,1,4,01/04/2013,8,3,1,3,0,3,40.7999925,-73.94274247,MANHATTAN,STREET,236,782
1,2013,1,4,01/04/2013,8,4,1,1,1,2,40.81927017,-73.95197495,MANHATTAN,RESIDENCE - APT. HOUSE,352,205
1,2013,1,4,01/04/2013,7,6,3,3,1,3,40.81186236,-73.93550001,MANHATTAN,RESIDENCE - PUBLIC HOUSING,235,567
1,2013,1,4,01/04/2013,7,4,1,3,0,3,40.79581483,-73.93710107,MANHATTAN,RESIDENCE - PUBLIC HOUSING,352,205
1,2013,1,4,01/04/2013,7,4,2,1,0,6,40.69050758,-73.9952993,BROOKLYN,BAR/NIGHT CLUB,109,438
1,2013,1,4,01/04/2013,7,8,2,1,0,2,40.82404,-73.94475961,MANHATTAN,TRANSIT - NYC SUBWAY,359,759
1,2013,1,4,01/04/2013,7,6,3,1,0,3,40.80069433,-73.94110929,MANHATTAN,OTHER,235,567
1,2013,1,4,01/04/2013,7,2,3,3,1,2,40.81573205,-73.94542041,MANHATTAN,STREET,233,175
1,2013,1,4,01/04/2013,7,7,3,2,1,3,40.79164294,-73.96256189,MANHATTAN,PARK/PLAYGROUND,113,723
1,2013,1,4,01/04/2013,7,9,2,1,0,4,40.76041323,-73.98747571,MANHATTAN,STREET,126,760
1,2013,1,4,01/04/2013,7,4,2,3,0,3,40.81186236,-73.93550001,MANHATTAN,RESIDENCE - PUBLIC HOUSING,105,390
1,2013,1,4,01/04/2013,7,7,2,3,0,4,40.75664204,-73.98837158,MANHATTAN,PUBLIC BUILDING,113,729
1,2013,1,4,01/04/2013,7,8,1,2,1,2,40.83899828,-73.93851306,MANHATTAN,RESIDENCE - APT. HOUSE,359,759
2,2013,1,4,01/04/2013,7,4,2,1,0,4,40.75992358,-73.96778129,MANHATTAN,CHAIN STORE,341,333
1,2013,1,4,01/04/2013,7,9,2,1,1,4,40.74859275,-73.97709099,MANHATTAN,RESIDENCE - APT. HOUSE,126,198
1,2013,1,4,01/04/2013,7,6,1,3,1,3,40.79634124,-73.94119982,MANHATTAN,RESIDENCE - PUBLIC HOUSING,235,567
1,2013,1,4,01/04/2013,7,6,3,1,0,4,40.76101447,-73.98889784,MANHATTAN,STREET,235,567
1,2013,1,4,01/04/2013,7,3,1,1,0,2,40.82725327,-73.92404883,BRONX,TUNNEL,106,109
1,2013,1,4,01/04/2013,7,3,2,2,1,2,40.83885866,-73.9446425,MANHATTAN,RESIDENCE - APT. HOUSE,344,113
1,2013,1,4,01/04/2013,7,4,1,1,0,3,40.7938729,-73.94509523,MANHATTAN,RESIDENCE - PUBLIC HOUSING,352,205
1,2013,1,4,01/04/2013,7,2,1,1,1,3,40.78405987,-73.97502051,MANHATTAN,TRANSIT - NYC SUBWAY,116,177
1,2013,1,4,01/04/2013,7,3,2,1,1,3,40.81476324,-73.95880616,MANHATTAN,RESIDENCE - PUBLIC HOUSING,344,101
1,2013,1,4,01/04/2013,7,6,2,1,1,3,40.79152941,-73.94059374,MANHATTAN,OTHER,235,567
1,2013,1,4,01/04/2013,7,4,1,2,1,4,40.76397622,-73.97324114,MANHATTAN,CHAIN STORE,341,333
1,2013,1,4,01/04/2013,7,4,2,1,1,3,40.78405987,-73.97502051,MANHATTAN,TRANSIT - NYC SUBWAY,109,419
1,2013,1,4,01/04/2013,7,9,3,3,1,3,40.81308866,-73.95797991,MANHATTAN,RESIDENCE - PUBLIC HOUSING,126,117
1,2013,1,4,01/04/2013,7,3,3,1,0,6,40.68566271,-73.9898082,BROOKLYN,RESIDENCE-HOUSE,106,109
1,2013,1,4,01/04/2013,7,8,2,2,0,3,40.79356836,-73.96701381,MANHATTAN,STREET,348,916
1,2013,1,4,01/04/2013,7,6,3,1,1,3,40.79679044,-73.93940441,MANHATTAN,RESIDENCE - PUBLIC HOUSING,235,567
1,2013,1,4,01/04/2013,7,3,3,3,0,2,40.81595938,-73.95727362,MANHATTAN,RESIDENCE - PUBLIC HOUSING,106,106
1,2013,1,4,01/04/2013,7,3,2,1,0,2,40.83158129,-73.92770807,BRONX,RESIDENCE - APT. HOUSE,344,101
1,2013,1,4,01/04/2013,7,3,2,3,0,3,40.7999393,-73.94066569,MANHATTAN,STREET,236,782
1,2013,1,4,01/04/2013,7,3,1,3,0,4,40.75475885,-73.93677889,QUEENS,STREET,344,101
1,2013,1,4,01/04/2013,7,4,3,1,1,5,40.72089168,-73.98881794,MANHATTAN,CLOTHING/BOUTIQUE,341,338
1,2013,1,4,01/04/2013,7,2,1,3,1,3,40.81374054,-73.93691794,MANHATTAN,RESIDENCE - APT. HOUSE,578,637
2,2013,1,4,01/04/2013,7,3,2,1,1,2,40.82487478,-73.95172882,MANHATTAN,RESIDENCE - APT. HOUSE,344,101
1,2013,1,4,01/04/2013,7,3,1,1,0,3,40.78872124,-73.93999677,MANHATTAN,RESIDENCE - PUBLIC HOUSING,236,782
2,2013,1,4,01/04/2013,7,3,3,1,1,3,40.78694446,-73.94357343,MANHATTAN,RESIDENCE - PUBLIC HOUSING,118,793
1,2013,1,4,01/04/2013,7,4,3,1,0,3,40.81039602,-73.92531075,BRONX,TRANSIT - NYC SUBWAY,109,419
1,2013,1,4,01/04/2013,7,2,2,3,1,3,40.79772717,-73.94650786,MANHATTAN,RESIDENCE - PUBLIC HOUSING,578,637
1,2013,1,4,01/04/2013,6,3,2,1,0,2,40.8366898,-73.92866742,BRONX,RESIDENCE - PUBLIC HOUSING,236,782
1,2013,1,4,01/04/2013,6,7,2,1,1,3,40.80276251,-73.93357278,MANHATTAN,STREET,113,723
1,2013,1,4,01/04/2013,6,4,2,3,1,3,40.78872124,-73.93999677,MANHATTAN,RESIDENCE - PUBLIC HOUSING,352,205
1,2013,1,4,01/04/2013,6,4,3,1,1,3,40.79189277,-73.94848439,MANHATTAN,RESIDENCE - PUBLIC HOUSING,352,205
3,2013,1,4,01/04/2013,6,4,2,1,1,3,40.78872124,-73.93999677,MANHATTAN,RESIDENCE - PUBLIC HOUSING,352,205
1,2013,1,4,01/04/2013,6,4,2,2,1,6,40.68446154,-73.97775121,BROOKLYN,CHAIN STORE,341,338
1,2013,1,4,01/04/2013,6,3,3,3,1,6,40.69586403,-73.98182245,BROOKLYN,RESIDENCE - APT. HOUSE,344,101
1,2013,1,4,01/04/2013,6,6,2,1,1,6,40.69449438,-73.98173627,BROOKLYN,RESIDENCE - PUBLIC HOUSING,235,567
1,2013,1,4,01/04/2013,6,4,2,1,0,4,40.7540766,-73.97630948,MANHATTAN,RESTAURANT/DINER,341,338
1,2013,1,4,01/04/2013,6,3,2,3,1,2,40.8366898,-73.92866742,BRONX,RESIDENCE - PUBLIC HOUSING,236,782
1,2013,1,4,01/04/2013,6,4,2,2,0,4,40.74876701,-73.98531966,MANHATTAN,CLOTHING/BOUTIQUE,341,333
1,2013,1,4,01/04/2013,6,6,3,3,0,3,40.80130374,-73.93610621,MANHATTAN,STREET,117,505
1,2013,1,4,01/04/2013,6,6,3,2,1,3,40.80130374,-73.93610621,MANHATTAN,STREET,235,511
1,2013,1,4,01/04/2013,6,8,2,3,0,6,40.71033548,-74.0095456,MANHATTAN,TRANSIT - NYC SUBWAY,361,639
1,2013,1,4,01/04/2013,6,4,2,3,1,6,40.69043531,-73.98476997,BROOKLYN,STREET,341,313
1,2013,1,4,01/04/2013,6,2,2,3,1,6,40.69505973,-73.98125289,BROOKLYN,RESIDENCE - PUBLIC HOUSING,578,638
1,2013,1,4,01/04/2013,6,4,2,3,0,3,40.78872124,-73.93999677,MANHATTAN,RESIDENCE - PUBLIC HOUSING,352,205
1,2013,1,4,01/04/2013,6,4,1,1,1,4,40.75755409,-73.97582095,MANHATTAN,CLOTHING/BOUTIQUE,341,333
4,2013,1,4,01/04/2013,6,4,2,1,1,5,40.71592401,-73.99311148,MANHATTAN,RESIDENCE - APT. HOUSE,352,205
1,2013,1,4,01/04/2013,6,6,2,2,0,3,40.80877794,-73.9231307,BRONX,RESIDENCE - PUBLIC HOUSING,117,515
1,2013,1,4,01/04/2013,6,8,2,3,0,2,40.84800706,-73.93469508,MANHATTAN,STREET,121,267
1,2013,1,4,01/04/2013,6,3,1,2,1,3,40.7818783,-73.97740813,MANHATTAN,STREET,236,782
1,2013,1,4,01/04/2013,6,4,1,1,0,4,40.77481726,-73.9844149,MANHATTAN,STREET,105,386
